row_index,audio_filepath,audio_exists,duration,text,split,text_raw
9002,D:\Projects\speech-recognition-demo\audios\MB127-0052.wav,True,6.6370625,"Дөнгөж дараа нь түүний ах Есав ангаасаа буцаж ирээд, амтат хоол хийж түүнийгээ эцэгтээ аваачин",train,"Дөнгөж дараа нь түүний ах Есав ангаасаа буцаж ирээд, амтат хоол хийж түүнийгээ эцэгтээ аваачин"
9003,D:\Projects\speech-recognition-demo\audios\MB127-0053.wav,True,7.2480625,"Эцэг минь ээ, өндийж суугаад хүүгийнхээ ангийн махнаас иднэ үү. Тэгээд сэтгэлээсээ намайг ерөөн адислагтун!",val,"Эцэг минь ээ, өндийж суугаад хүүгийнхээ ангийн махнаас иднэ үү. Тэгээд сэтгэлээсээ намайг ерөөн адислагтун!"
9004,D:\Projects\speech-recognition-demo\audios\MB127-0054.wav,True,1.312,гэж аавдаа хэлжээ.,train,гэж аавдаа хэлжээ.
9005,D:\Projects\speech-recognition-demo\audios\MB127-0055.wav,True,1.1270625,Эцэг Исаак нь,test,Эцэг Исаак нь
9006,D:\Projects\speech-recognition-demo\audios\MB127-0056.wav,True,3.682,Чи хэн бэ? гэхэд тэрээр,train,Чи хэн бэ? гэхэд тэрээр
9007,D:\Projects\speech-recognition-demo\audios\MB127-0057.wav,True,4.904,"Би таны хүү, таны ууган хүү Есав байна гэжээ.",val,"Би таны хүү, таны ууган хүү Есав байна гэжээ."
9008,D:\Projects\speech-recognition-demo\audios\MB127-0058.wav,True,7.173,Исаак ихэд цочирдон -Тэгвэл ан агнаад надад авчирч өгсөн тэр хүн хэн байсан бэ?,train,Исаак ихэд цочирдон —Тэгвэл ан агнаад надад авчирч өгсөн тэр хүн хэн байсан бэ?
9009,D:\Projects\speech-recognition-demo\audios\MB127-0059.wav,True,7.623,"Би чамайг ирэхээс өмнө бүгдийг нь идээд, түүнийг ерөөсөн билээ. Тэр л гарцаагүй ерөөгдөнө гэв.",train,"Би чамайг ирэхээс өмнө бүгдийг нь идээд, түүнийг ерөөсөн билээ. Тэр л гарцаагүй ерөөгдөнө гэв."
9010,D:\Projects\speech-recognition-demo\audios\MB127-0060.wav,True,3.815,"Есав эцгийнхээ үгийг сонсоод бархиран уйлж, эцэгтээ",train,"Есав эцгийнхээ үгийг сонсоод бархиран уйлж, эцэгтээ"
9011,D:\Projects\speech-recognition-demo\audios\MB127-0061.wav,True,2.874,"Эцэг минь, намайг ч бас ерөөн адислаач!",train,"Эцэг минь, намайг ч бас ерөөн адислаач!"
9012,D:\Projects\speech-recognition-demo\audios\MB127-0062.wav,True,2.3430625,гэж аавдаа хэлсэнд Исаак,train,гэж аавдаа хэлсэнд Исаак
9013,D:\Projects\speech-recognition-demo\audios\MB127-0063.wav,True,4.957,Дүү чинь залилж ирээд чиний ерөөлийг авчихжээ гэж хэлэв.,train,Дүү чинь залилж ирээд чиний ерөөлийг авчихжээ гэж хэлэв.
9014,D:\Projects\speech-recognition-demo\audios\MB127-0064.wav,True,3.23,Түүнийг Иаков гэж нэрлэдэг нь оносон бус уу?,train,Түүнийг Иаков гэж нэрлэдэг нь оносон бус уу?
9015,D:\Projects\speech-recognition-demo\audios\MB127-0065.wav,True,2.9180625,Тэр намайг хоёр ч удаа мэхэллээ.,train,Тэр намайг хоёр ч удаа мэхэллээ.
9016,D:\Projects\speech-recognition-demo\audios\MB127-0066.wav,True,5.3860625,Ууган хүү байх эрхийг минь авчихаад одоо бас надад ногдох ерөөлийг минь ч тэр авчихлаа,train,Ууган хүү байх эрхийг минь авчихаад одоо бас надад ногдох ерөөлийг минь ч тэр авчихлаа
9017,D:\Projects\speech-recognition-demo\audios\MB127-0067.wav,True,5.1350625,гэж хэлээд -Надад хүртээх ерөөл танд үлдээгүй гэж үү?,train,гэж хэлээд —Надад хүртээх ерөөл танд үлдээгүй гэж үү?
9018,D:\Projects\speech-recognition-demo\audios\MB127-0068.wav,True,14.554,"Харагтун, би түүнийг чиний эзэн болгож, бүх ах дүүг чинь түүнд зарцаар өгч бас үр тариа, дарсаар түүнийг хангасан учир хүү минь, би чамайг одоо яах билээ гэв.",test,"Харагтун, би түүнийг чиний эзэн болгож, бүх ах дүүг чинь түүнд зарцаар өгч бас үр тариа, дарсаар түүнийг хангасан учир хүү минь, би чамайг одоо яах билээ гэв."
9019,D:\Projects\speech-recognition-demo\audios\MB127-0069.wav,True,10.68,Эцэг минь ээ! Танд дахиад ганцхан ерөөл байхгүй гэж үү? Эцэг минь! Намайг ч бас ерөөн адислаач гэж хэлээд чанга дуугаар уйлав.,test,Эцэг минь ээ! Танд дахиад ганцхан ерөөл байхгүй гэж үү? Эцэг минь! Намайг ч бас ерөөн адислаач гэж хэлээд чанга дуугаар уйлав.
9020,D:\Projects\speech-recognition-demo\audios\MB127-0070.wav,True,1.7540625,Эцэг Исаак нь түүнд хандаж,train,Эцэг Исаак нь түүнд хандаж
9021,D:\Projects\speech-recognition-demo\audios\MB127-0071.wav,True,6.6350625,"Харагтун, нутаг газар чинь үржил шимгүй, Тэнгэрийн шүүдрээс хол байх юм.",train,"Харагтун, нутаг газар чинь үржил шимгүй, Тэнгэрийн шүүдрээс хол байх юм."
9022,D:\Projects\speech-recognition-demo\audios\MB127-0072.wav,True,4.0550625,"Чи илдээрээ амьдарч, дүүдээ зарагдах боловч",train,"Чи илдээрээ амьдарч, дүүдээ зарагдах боловч"
9023,D:\Projects\speech-recognition-demo\audios\MB127-0073.wav,True,7.175,Эсэргүүцэн босох цагтаа чи Буулгыг нь эвдэж хүзүүнээсээ авч хаяна гэжээ.,test,Эсэргүүцэн босох цагтаа чи Буулгыг нь эвдэж хүзүүнээсээ авч хаяна гэжээ.
9024,D:\Projects\speech-recognition-demo\audios\MB127-0074.wav,True,5.6980625,"Эцэг нь Иаковыг ерөөсөн тэр ерөөлөөс болж Есав, Иаковыг үзэн ядав.",train,"Эцэг нь Иаковыг ерөөсөн тэр ерөөлөөс болж Есав, Иаковыг үзэн ядав."
9025,D:\Projects\speech-recognition-demo\audios\MB127-0075.wav,True,5.675,Эцгийнхээ төлөө эмгэнэх өдөр ойрхон ирж байгаа учир би дүү Иаковаа ална,train,Эцгийнхээ төлөө эмгэнэх өдөр ойрхон ирж байгаа учир би дүү Иаковаа ална
9026,D:\Projects\speech-recognition-demo\audios\MB127-0076.wav,True,2.6370625,гэж тэрээр зүрхэндээ хэлжээ.,train,гэж тэрээр зүрхэндээ хэлжээ.
9027,D:\Projects\speech-recognition-demo\audios\MB127-0077.wav,True,7.0680625,Ууган хүү Есавынх нь энэ үг Ребекад хүрэхэд бага хүү Иаковтаа хэл явуулж дуудан ирүүлээд,train,Ууган хүү Есавынх нь энэ үг Ребекад хүрэхэд бага хүү Иаковтаа хэл явуулж дуудан ирүүлээд
9028,D:\Projects\speech-recognition-demo\audios\MB127-0078.wav,True,3.0180625,Есав ах чинь чамайг ална гээд өөрийгөө тайтгаруулж байна.,val,Есав ах чинь чамайг ална гээд өөрийгөө тайтгаруулж байна.
9029,D:\Projects\speech-recognition-demo\audios\MB127-0079.wav,True,7.23,"Тийм учраас одоо хүү минь, чи миний хэлэхийг сонс. Бос, Харанд байгаа миний ах Лабан дээр зугтан оч.",train,"Тийм учраас одоо хүү минь, чи миний хэлэхийг сонс. Бос, Харанд байгаа миний ах Лабан дээр зугтан оч."
9030,D:\Projects\speech-recognition-demo\audios\MB127-0080.wav,True,3.281,Ахынхаа уурыг гартал хэдэн өдөр түүнтэй хамт бай.,train,Ахынхаа уурыг гартал хэдэн өдөр түүнтэй хамт бай.
9031,D:\Projects\speech-recognition-demo\audios\MB127-0081.wav,True,4.8370625,"Ахын чинь уур гарч, түүнд хийсэн юмыг марттал нь тэндээ бай.",train,"Ахын чинь уур гарч, түүнд хийсэн юмыг марттал нь тэндээ бай."
9032,D:\Projects\speech-recognition-demo\audios\MB127-0082.wav,True,2.781,"Би чамд хэл явуулж, чамайг тэндээс авчрах болно.",train,"Би чамд хэл явуулж, чамайг тэндээс авчрах болно."
9033,D:\Projects\speech-recognition-demo\audios\MB127-0083.wav,True,3.6250625,Яаж би та хоёрыгоо нэг өдөр алдчих билээ гэв.,train,Яаж би та хоёрыгоо нэг өдөр алдчих билээ гэв.
9034,D:\Projects\speech-recognition-demo\audios\MB127-0084.wav,True,3.4270625,Хитчүүдийн охидоос болж амьдрал минь гутмаар боллоо.,train,Хитчүүдийн охидоос болж амьдрал минь гутмаар боллоо.
9035,D:\Projects\speech-recognition-demo\audios\MB127-0085.wav,True,8.4930625,Хэрэв Иаков түүн шиг энэ нутгийн эсвэл хитчүүдийн охидоос эхнэр авбал надад амьд явах хэрэг юун билээ? гэв.,train,Хэрэв Иаков түүн шиг энэ нутгийн эсвэл хитчүүдийн охидоос эхнэр авбал надад амьд явах хэрэг юун билээ? гэв.
